algorithm,description,validation,Accuracy,Recall,Precision,Hamming,F,Cohen
SAMME,200- AdaBoostClassifier,LOU,0.5517241379310345,0.5517241379310345,0.3448275862068966,0.4482758620689655,0.3448275862068966,
SAMME,250- AdaBoostClassifier,LOU,0.5689655172413793,0.5689655172413793,0.3275862068965517,0.43103448275862066,0.3275862068965517,
SAMME,500- AdaBoostClassifier,LOU,0.5862068965517241,0.5862068965517241,0.3448275862068966,0.41379310344827586,0.3448275862068966,
SAMME,750- AdaBoostClassifier,LOU,0.5862068965517241,0.5862068965517241,0.3448275862068966,0.41379310344827586,0.3448275862068966,
SAMME,1000- AdaBoostClassifier,LOU,0.5862068965517241,0.5862068965517241,0.3448275862068966,0.41379310344827586,0.3448275862068966,
SAMME,1500- AdaBoostClassifier,LOU,0.5862068965517241,0.5862068965517241,0.3448275862068966,0.41379310344827586,0.3448275862068966,
SAMME.R,10- AdaBoostClassifier,LOU,0.5,0.5,0.29310344827586204,0.5,0.29310344827586204,
SAMME.R,20- AdaBoostClassifier,LOU,0.5689655172413793,0.5689655172413793,0.3275862068965517,0.43103448275862066,0.3275862068965517,
SAMME.R,50- AdaBoostClassifier,LOU,0.5862068965517241,0.5862068965517241,0.3275862068965517,0.41379310344827586,0.3275862068965517,
SAMME.R,100- AdaBoostClassifier,LOU,0.5517241379310345,0.5517241379310345,0.29310344827586204,0.4482758620689655,0.29310344827586204,
SAMME.R,150- AdaBoostClassifier,LOU,0.5172413793103449,0.5172413793103449,0.3103448275862069,0.4827586206896552,0.3103448275862069,
SAMME.R,200- AdaBoostClassifier,LOU,0.5172413793103449,0.5172413793103449,0.29310344827586204,0.4827586206896552,0.29310344827586204,
SAMME.R,250- AdaBoostClassifier,LOU,0.5344827586206896,0.5344827586206896,0.3103448275862069,0.46551724137931033,0.3103448275862069,
SAMME.R,500- AdaBoostClassifier,LOU,0.5,0.5,0.3103448275862069,0.5,0.3103448275862069,
SAMME.R,750- AdaBoostClassifier,LOU,0.4827586206896552,0.4827586206896552,0.29310344827586204,0.5172413793103449,0.29310344827586204,
SAMME.R,1000- AdaBoostClassifier,LOU,0.5,0.5,0.3103448275862069,0.5,0.3103448275862069,
SAMME.R,1500- AdaBoostClassifier,LOU,0.4827586206896552,0.4827586206896552,0.29310344827586204,0.5172413793103449,0.29310344827586204,
auto,minkowski-uniform KNN: 2,LOU,0.5344827586206896,0.5344827586206896,0.27586206896551724,0.46551724137931033,0.27586206896551724,
auto,minkowski-uniform KNN: 3,LOU,0.5,0.5,0.3620689655172414,0.5,0.3620689655172414,
auto,minkowski-uniform KNN: 4,LOU,0.43103448275862066,0.43103448275862066,0.20689655172413793,0.5689655172413793,0.20689655172413793,
auto,euclidean-uniform KNN: 2,LOU,0.5344827586206896,0.5344827586206896,0.27586206896551724,0.46551724137931033,0.27586206896551724,
auto,euclidean-uniform KNN: 3,LOU,0.5,0.5,0.3620689655172414,0.5,0.3620689655172414,
auto,euclidean-uniform KNN: 4,LOU,0.43103448275862066,0.43103448275862066,0.20689655172413793,0.5689655172413793,0.20689655172413793,
auto,minkowski-distance KNN: 2,LOU,0.5517241379310345,0.5517241379310345,0.41379310344827586,0.4482758620689655,0.41379310344827586,
auto,minkowski-distance KNN: 3,LOU,0.5172413793103449,0.5172413793103449,0.39655172413793105,0.4827586206896552,0.39655172413793105,
auto,minkowski-distance KNN: 4,LOU,0.5517241379310345,0.5517241379310345,0.41379310344827586,0.4482758620689655,0.41379310344827586,
auto,euclidean-distance KNN: 2,LOU,0.5517241379310345,0.5517241379310345,0.41379310344827586,0.4482758620689655,0.41379310344827586,
auto,euclidean-distance KNN: 3,LOU,0.5172413793103449,0.5172413793103449,0.39655172413793105,0.4827586206896552,0.39655172413793105,
auto,euclidean-distance KNN: 4,LOU,0.5517241379310345,0.5517241379310345,0.41379310344827586,0.4482758620689655,0.41379310344827586,
ball_tree,minkowski-uniform KNN: 2,LOU,0.5344827586206896,0.5344827586206896,0.27586206896551724,0.46551724137931033,0.27586206896551724,
ball_tree,minkowski-uniform KNN: 3,LOU,0.5,0.5,0.3620689655172414,0.5,0.3620689655172414,
ball_tree,minkowski-uniform KNN: 4,LOU,0.43103448275862066,0.43103448275862066,0.20689655172413793,0.5689655172413793,0.20689655172413793,
ball_tree,euclidean-uniform KNN: 2,LOU,0.5344827586206896,0.5344827586206896,0.27586206896551724,0.46551724137931033,0.27586206896551724,
