algorithm,description,validation,Accuracy,Recall,Precision,Hamming,F,Cohen
SAMME,750- AdaBoostClassifier,LOU,0.637931034483,0.637931034483,0.258620689655,0.362068965517,0.258620689655,
SAMME,1000- AdaBoostClassifier,LOU,0.655172413793,0.655172413793,0.275862068966,0.344827586207,0.275862068966,
SAMME,1500- AdaBoostClassifier,LOU,0.655172413793,0.655172413793,0.275862068966,0.344827586207,0.275862068966,
SAMME.R,10- AdaBoostClassifier,LOU,0.655172413793,0.655172413793,0.275862068966,0.344827586207,0.275862068966,
SAMME.R,20- AdaBoostClassifier,LOU,0.551724137931,0.551724137931,0.224137931034,0.448275862069,0.224137931034,
SAMME.R,50- AdaBoostClassifier,LOU,0.568965517241,0.568965517241,0.224137931034,0.431034482759,0.224137931034,
SAMME.R,100- AdaBoostClassifier,LOU,0.551724137931,0.551724137931,0.241379310345,0.448275862069,0.241379310345,
SAMME.R,150- AdaBoostClassifier,LOU,0.5,0.5,0.224137931034,0.5,0.224137931034,
SAMME.R,200- AdaBoostClassifier,LOU,0.51724137931,0.51724137931,0.206896551724,0.48275862069,0.206896551724,
SAMME.R,250- AdaBoostClassifier,LOU,0.51724137931,0.51724137931,0.189655172414,0.48275862069,0.189655172414,
SAMME.R,500- AdaBoostClassifier,LOU,0.568965517241,0.568965517241,0.189655172414,0.431034482759,0.189655172414,
SAMME.R,750- AdaBoostClassifier,LOU,0.603448275862,0.603448275862,0.241379310345,0.396551724138,0.241379310345,
SAMME.R,1000- AdaBoostClassifier,LOU,0.637931034483,0.637931034483,0.258620689655,0.362068965517,0.258620689655,
SAMME.R,1500- AdaBoostClassifier,LOU,0.637931034483,0.637931034483,0.258620689655,0.362068965517,0.258620689655,
auto,minkowski-uniform KNN: 2,LOU,0.51724137931,0.51724137931,0.137931034483,0.48275862069,0.137931034483,
auto,minkowski-uniform KNN: 3,LOU,0.48275862069,0.48275862069,0.241379310345,0.51724137931,0.241379310345,
auto,minkowski-uniform KNN: 4,LOU,0.551724137931,0.551724137931,0.155172413793,0.448275862069,0.155172413793,
auto,euclidean-uniform KNN: 2,LOU,0.51724137931,0.51724137931,0.137931034483,0.48275862069,0.137931034483,
auto,euclidean-uniform KNN: 3,LOU,0.48275862069,0.48275862069,0.241379310345,0.51724137931,0.241379310345,
auto,euclidean-uniform KNN: 4,LOU,0.551724137931,0.551724137931,0.155172413793,0.448275862069,0.155172413793,
auto,minkowski-distance KNN: 2,LOU,0.48275862069,0.48275862069,0.241379310345,0.51724137931,0.241379310345,
auto,minkowski-distance KNN: 3,LOU,0.465517241379,0.465517241379,0.241379310345,0.534482758621,0.241379310345,
auto,minkowski-distance KNN: 4,LOU,0.48275862069,0.48275862069,0.258620689655,0.51724137931,0.258620689655,
auto,euclidean-distance KNN: 2,LOU,0.48275862069,0.48275862069,0.241379310345,0.51724137931,0.241379310345,
auto,euclidean-distance KNN: 3,LOU,0.465517241379,0.465517241379,0.241379310345,0.534482758621,0.241379310345,
auto,euclidean-distance KNN: 4,LOU,0.48275862069,0.48275862069,0.258620689655,0.51724137931,0.258620689655,
ball_tree,minkowski-uniform KNN: 2,LOU,0.51724137931,0.51724137931,0.137931034483,0.48275862069,0.137931034483,
ball_tree,minkowski-uniform KNN: 3,LOU,0.48275862069,0.48275862069,0.241379310345,0.51724137931,0.241379310345,
ball_tree,minkowski-uniform KNN: 4,LOU,0.551724137931,0.551724137931,0.155172413793,0.448275862069,0.155172413793,
ball_tree,euclidean-uniform KNN: 2,LOU,0.51724137931,0.51724137931,0.137931034483,0.48275862069,0.137931034483,
ball_tree,euclidean-uniform KNN: 3,LOU,0.48275862069,0.48275862069,0.241379310345,0.51724137931,0.241379310345,
ball_tree,euclidean-uniform KNN: 4,LOU,0.551724137931,0.551724137931,0.155172413793,0.448275862069,0.155172413793,
ball_tree,minkowski-distance KNN: 2,LOU,0.48275862069,0.48275862069,0.241379310345,0.51724137931,0.241379310345,
ball_tree,minkowski-distance KNN: 3,LOU,0.465517241379,0.465517241379,0.241379310345,0.534482758621,0.241379310345,
ball_tree,minkowski-distance KNN: 4,LOU,0.48275862069,0.48275862069,0.258620689655,0.51724137931,0.258620689655,
ball_tree,euclidean-distance KNN: 2,LOU,0.48275862069,0.48275862069,0.241379310345,0.51724137931,0.241379310345,
ball_tree,euclidean-distance KNN: 3,LOU,0.465517241379,0.465517241379,0.241379310345,0.534482758621,0.241379310345,
ball_tree,euclidean-distance KNN: 4,LOU,0.48275862069,0.48275862069,0.258620689655,0.51724137931,0.258620689655,
kd_tree,minkowski-uniform KNN: 2,LOU,0.51724137931,0.51724137931,0.137931034483,0.48275862069,0.137931034483,
kd_tree,minkowski-uniform KNN: 3,LOU,0.48275862069,0.48275862069,0.241379310345,0.51724137931,0.241379310345,
kd_tree,minkowski-uniform KNN: 4,LOU,0.551724137931,0.551724137931,0.155172413793,0.448275862069,0.155172413793,
kd_tree,euclidean-uniform KNN: 2,LOU,0.51724137931,0.51724137931,0.137931034483,0.48275862069,0.137931034483,
kd_tree,euclidean-uniform KNN: 3,LOU,0.48275862069,0.48275862069,0.241379310345,0.51724137931,0.241379310345,
kd_tree,euclidean-uniform KNN: 4,LOU,0.551724137931,0.551724137931,0.155172413793,0.448275862069,0.155172413793,
kd_tree,minkowski-distance KNN: 2,LOU,0.48275862069,0.48275862069,0.241379310345,0.51724137931,0.241379310345,
kd_tree,minkowski-distance KNN: 3,LOU,0.465517241379,0.465517241379,0.241379310345,0.534482758621,0.241379310345,
kd_tree,minkowski-distance KNN: 4,LOU,0.48275862069,0.48275862069,0.258620689655,0.51724137931,0.258620689655,
kd_tree,euclidean-distance KNN: 2,LOU,0.48275862069,0.48275862069,0.241379310345,0.51724137931,0.241379310345,
kd_tree,euclidean-distance KNN: 3,LOU,0.465517241379,0.465517241379,0.241379310345,0.534482758621,0.241379310345,
kd_tree,euclidean-distance KNN: 4,LOU,0.48275862069,0.48275862069,0.258620689655,0.51724137931,0.258620689655,
brute,minkowski-uniform KNN: 2,LOU,0.51724137931,0.51724137931,0.137931034483,0.48275862069,0.137931034483,
brute,minkowski-uniform KNN: 3,LOU,0.48275862069,0.48275862069,0.241379310345,0.51724137931,0.241379310345,
brute,minkowski-uniform KNN: 4,LOU,0.551724137931,0.551724137931,0.155172413793,0.448275862069,0.155172413793,
brute,euclidean-uniform KNN: 2,LOU,0.51724137931,0.51724137931,0.137931034483,0.48275862069,0.137931034483,
brute,euclidean-uniform KNN: 3,LOU,0.48275862069,0.48275862069,0.241379310345,0.51724137931,0.241379310345,
brute,euclidean-uniform KNN: 4,LOU,0.551724137931,0.551724137931,0.155172413793,0.448275862069,0.155172413793,
brute,minkowski-distance KNN: 2,LOU,0.48275862069,0.48275862069,0.241379310345,0.51724137931,0.241379310345,
brute,minkowski-distance KNN: 3,LOU,0.465517241379,0.465517241379,0.241379310345,0.534482758621,0.241379310345,
brute,minkowski-distance KNN: 4,LOU,0.48275862069,0.48275862069,0.258620689655,0.51724137931,0.258620689655,
brute,euclidean-distance KNN: 2,LOU,0.48275862069,0.48275862069,0.241379310345,0.51724137931,0.241379310345,
brute,euclidean-distance KNN: 3,LOU,0.465517241379,0.465517241379,0.241379310345,0.534482758621,0.241379310345,
brute,euclidean-distance KNN: 4,LOU,0.48275862069,0.48275862069,0.258620689655,0.51724137931,0.258620689655,
