algorithm,description,validation,Accuracy_Mean,Accuracy_SD,Accuracy_Var,Accuracy_MIN,Accuracy_MAX,recall_Mean,recall_SD,recall_Var,recall_MIN,recall_MAX,precision_Mean,precision_SD,precision_Var,precision_MIN,precision_MAX,tn,fp,fn,tp
MLPClassifier,relu-sgd-adaptive (10-10-10),LOU,0.5926829268292683,0.02261858169633098,0.000511600237953599,0.5487804878048781,0.6219512195121951,0.01951219512195122,0.013579913080073223,0.00018441403926234382,0.0,0.036585365853658534,0.01097560975609756,0.006567274155042079,4.312908982748365e-05,0.0,0.024390243902439025,46.8,2.2,31.8,1.2
MLPClassifier,relu-sgd-adaptive (10-10-15),LOU,0.5963414634146341,0.008536585365853666,7.287328970850696e-05,0.5853658536585366,0.6097560975609756,0.0036585365853658543,0.007808688094430304,6.0975609756097574e-05,0.0,0.024390243902439025,0.004878048780487805,0.00808932875696439,6.543723973825104e-05,0.0,0.024390243902439025,47.6,1.4,32.4,0.6
MLPClassifier,relu-sgd-adaptive (10-15-5),LOU,0.5548780487804879,0.04198027921477683,0.0017623438429506238,0.5,0.6341463414634146,0.03780487804878049,0.022119947740508603,0.0004892920880428316,0.012195121951219513,0.08536585365853659,0.060975609756097546,0.021815297341461364,0.0004759071980963713,0.012195121951219513,0.08536585365853659,42.4,6.6,29.0,4.0
MLPClassifier,relu-sgd-adaptive (10-15-10),LOU,0.5804878048780487,0.01981472781618525,0.00039262343842950547,0.5487804878048781,0.6097560975609756,0.015853658536585366,0.01225594587941572,0.00015020820939916718,0.0,0.036585365853658534,0.014634146341463414,0.009125993626277907,8.328375966686497e-05,0.0,0.024390243902439025,46.7,2.3,31.5,1.5
MLPClassifier,relu-sgd-adaptive (10-15-15),LOU,0.5939024390243902,0.013414634146341475,0.00017995240928019067,0.573170731707317,0.6097560975609756,0.004878048780487805,0.00808932875696439,6.543723973825105e-05,0.0,0.024390243902439025,0.008536585365853657,0.005588506945068098,3.1231409875074364e-05,0.0,0.012195121951219513,47.6,1.4,32.4,0.6
MLPClassifier,relu-sgd-adaptive (15-5-5),LOU,0.5585365853658536,0.03730989887994719,0.0013920285544318847,0.5,0.6097560975609756,0.05487804878048781,0.019852220239145985,0.0003941106484235575,0.024390243902439025,0.08536585365853659,0.05243902439024391,0.027835883440276408,0.0007748364069006543,0.024390243902439025,0.10975609756097561,42.0,7.0,28.4,4.6
MLPClassifier,relu-sgd-adaptive (15-5-10),LOU,0.5829268292682926,0.025464162216854977,0.0006484235574063046,0.5365853658536586,0.6219512195121951,0.010975609756097562,0.014886043433821588,0.00022159428911362283,0.0,0.04878048780487805,0.018292682926829264,0.012496281421901947,0.00015615704937537177,0.0,0.036585365853658534,45.9,3.1,31.2,1.8
MLPClassifier,relu-sgd-adaptive (15-5-15),LOU,0.5963414634146341,0.022782367917401694,0.000519036287923854,0.5487804878048781,0.6219512195121951,0.01097560975609756,0.00853658536585366,7.287328970850685e-05,0.0,0.024390243902439025,0.007317073170731709,0.00808932875696439,6.543723973825105e-05,0.0,0.024390243902439025,47.2,1.8,32.3,0.7
MLPClassifier,relu-sgd-adaptive (15-10-5),LOU,0.5768292682926829,0.018129352130876197,0.0003286734086853053,0.5487804878048781,0.6097560975609756,0.05487804878048781,0.026297388601033932,0.0006915526472337895,0.012195121951219513,0.0975609756097561,0.05243902439024391,0.027835883440276408,0.0007748364069006543,0.012195121951219513,0.10975609756097561,41.6,7.4,28.8,4.2
MLPClassifier,relu-sgd-adaptive (15-10-10),LOU,0.5865853658536586,0.02405254015038537,0.0005785246876859004,0.5487804878048781,0.6219512195121951,0.01097560975609756,0.014886043433821593,0.00022159428911362294,0.0,0.04878048780487805,0.018292682926829267,0.0219850687528292,0.00048334324806662693,0.0,0.06097560975609756,46.6,2.4,32.3,0.7
MLPClassifier,relu-sgd-adaptive (15-10-15),LOU,0.5939024390243902,0.014480904984192569,0.0002096966091612132,0.5609756097560976,0.6097560975609756,0.007317073170731709,0.009756097560975611,9.518143961927427e-05,0.0,0.024390243902439025,0.0024390243902439024,0.004878048780487805,2.3795359904818562e-05,0.0,0.012195121951219513,47.9,1.1,32.4,0.6
MLPClassifier,relu-sgd-adaptive (15-15-5),LOU,0.552439024390244,0.027835883440276387,0.0007748364069006531,0.5121951219512195,0.5975609756097561,0.05731707317073172,0.027296377177560234,0.0007450922070196312,0.024390243902439025,0.12195121951219512,0.052439024390243894,0.015473875049328685,0.00023944080904223682,0.024390243902439025,0.08536585365853659,42.7,6.3,29.4,3.6
MLPClassifier,relu-sgd-adaptive (15-15-10),LOU,0.5878048780487805,0.009125993626277914,8.328375966686511e-05,0.573170731707317,0.5975609756097561,0.013414634146341461,0.010130029101119604,0.00010261748958953006,0.0,0.024390243902439025,0.008536585365853657,0.012255945879415718,0.00015020820939916712,0.0,0.036585365853658534,46.9,2.1,32.0,1.0
MLPClassifier,relu-sgd-adaptive (15-15-15),LOU,0.5914634146341463,0.011243346899137677,0.00012641284949434882,0.573170731707317,0.6097560975609756,0.004878048780487805,0.005974365226300435,3.569303985722785e-05,0.0,0.012195121951219513,0.00853658536585366,0.009524694726715433,9.071980963712076e-05,0.0,0.024390243902439025,48.6,0.4,32.4,0.6
MLPClassifier,relu-adam-constant (5-5-5),LOU,0.576829268292683,0.04261318343818572,0.001815883402736466,0.5,0.6219512195121951,0.05243902439024391,0.021849357155084046,0.00047739440809042237,0.024390243902439025,0.08536585365853659,0.0621951219512195,0.029089903516772108,0.0008462224866151102,0.012195121951219513,0.12195121951219512,42.3,6.7,28.0,5.0
MLPClassifier,relu-adam-constant (5-5-10),LOU,0.6073170731707316,0.01951219512195121,0.0003807257584770966,0.5609756097560976,0.6341463414634146,0.02682926829268293,0.014221833889866585,0.0002022605591909577,0.0,0.04878048780487805,0.01707317073170732,0.013579913080073223,0.00018441403926234382,0.0,0.04878048780487805,47.8,1.2,31.6,1.4
MLPClassifier,relu-adam-constant (5-5-15),LOU,0.6012195121951218,0.01225594587941573,0.00015020820939916742,0.5853658536585366,0.6219512195121951,0.008536585365853657,0.009524694726715433,9.071980963712076e-05,0.0,0.024390243902439025,0.007317073170731707,0.011177013890136195,0.00012492563950029743,0.0,0.036585365853658534,48.4,0.6,32.3,0.7
MLPClassifier,relu-adam-constant (5-10-5),LOU,0.5804878048780489,0.029971233481571945,0.0008982748364068993,0.5365853658536586,0.6341463414634146,0.03170731707317073,0.021262921675808164,0.0004521118381915526,0.0,0.07317073170731707,0.0573170731707317,0.02044274952956123,0.0004179060083283759,0.036585365853658534,0.10975609756097561,44.9,4.1,29.4,3.6
MLPClassifier,relu-adam-constant (5-10-10),LOU,0.5951219512195122,0.010631460837904092,0.00011302795954788837,0.573170731707317,0.6097560975609756,0.004878048780487805,0.005974365226300435,3.569303985722785e-05,0.0,0.012195121951219513,0.010975609756097562,0.014886043433821586,0.00022159428911362275,0.0,0.036585365853658534,48.2,0.8,32.0,1.0
MLPClassifier,relu-adam-constant (5-10-15),LOU,0.6073170731707316,0.013134548310084168,0.0001725163593099349,0.5853658536585366,0.6341463414634146,0.007317073170731707,0.005974365226300435,3.569303985722785e-05,0.0,0.012195121951219513,0.006097560975609756,0.0060975609756097554,3.7180249851278996e-05,0.0,0.012195121951219513,48.8,0.2,32.4,0.6
MLPClassifier,relu-adam-constant (5-15-5),LOU,0.5853658536585366,0.0429434557601439,0.001844140392623436,0.5365853658536586,0.6951219512195121,0.03170731707317074,0.026829268292682926,0.0007198096371207615,0.0,0.0975609756097561,0.028048780487804882,0.01728956936433881,0.0002989292088042832,0.0,0.06097560975609756,44.1,4.9,29.3,3.7
MLPClassifier,relu-adam-constant (5-15-10),LOU,0.6,0.017073170731707332,0.00029149315883402784,0.573170731707317,0.6341463414634146,0.01829268292682927,0.011243346899137667,0.00012641284949434857,0.0,0.036585365853658534,0.015853658536585366,0.009524694726715433,9.071980963712077e-05,0.0,0.024390243902439025,48.3,0.7,32.2,0.8
MLPClassifier,relu-adam-constant (5-15-15),LOU,0.6024390243902439,0.013579913080073237,0.00018441403926234418,0.573170731707317,0.6219512195121951,0.006097560975609756,0.011243346899137667,0.00012641284949434857,0.0,0.036585365853658534,0.0036585365853658543,0.007808688094430304,6.0975609756097574e-05,0.0,0.024390243902439025,48.5,0.5,32.3,0.7
MLPClassifier,relu-adam-constant (10-5-5),LOU,0.5743902439024391,0.0246631078245813,0.0006082688875669233,0.5365853658536586,0.6097560975609756,0.05975609756097559,0.024663107824581327,0.0006082688875669246,0.036585365853658534,0.10975609756097561,0.052439024390243894,0.02251973818612121,0.0005071386079714457,0.012195121951219513,0.08536585365853659,43.3,5.7,28.8,4.2
MLPClassifier,relu-adam-constant (10-5-10),LOU,0.5975609756097561,0.007712872341874103,5.94883997620465e-05,0.5853658536585366,0.6097560975609756,0.023170731707317073,0.01385099596536652,0.00019185008923259964,0.0,0.04878048780487805,0.014634146341463414,0.014221833889866588,0.0002022605591909578,0.0,0.036585365853658534,47.5,1.5,31.0,2.0
