algorithm,description,validation,Accuracy,Recall,Precision,Hamming,F,Cohen
SAMME,10- AdaBoostClassifier,LOU,0.358974358974,0.358974358974,0.0512820512821,0.641025641026,0.0512820512821,
SAMME,20- AdaBoostClassifier,LOU,0.512820512821,0.512820512821,0.179487179487,0.487179487179,0.179487179487,
SAMME,50- AdaBoostClassifier,LOU,0.410256410256,0.410256410256,0.128205128205,0.589743589744,0.128205128205,
SAMME,100- AdaBoostClassifier,LOU,0.333333333333,0.333333333333,0.128205128205,0.666666666667,0.128205128205,
SAMME,150- AdaBoostClassifier,LOU,0.307692307692,0.307692307692,0.128205128205,0.692307692308,0.128205128205,
SAMME,200- AdaBoostClassifier,LOU,0.282051282051,0.282051282051,0.102564102564,0.717948717949,0.102564102564,
SAMME,250- AdaBoostClassifier,LOU,0.358974358974,0.358974358974,0.128205128205,0.641025641026,0.128205128205,
SAMME,500- AdaBoostClassifier,LOU,0.358974358974,0.358974358974,0.128205128205,0.641025641026,0.128205128205,
SAMME,750- AdaBoostClassifier,LOU,0.410256410256,0.410256410256,0.128205128205,0.589743589744,0.128205128205,
SAMME,1000- AdaBoostClassifier,LOU,0.384615384615,0.384615384615,0.128205128205,0.615384615385,0.128205128205,
SAMME,1500- AdaBoostClassifier,LOU,0.384615384615,0.384615384615,0.128205128205,0.615384615385,0.128205128205,
SAMME.R,10- AdaBoostClassifier,LOU,0.538461538462,0.538461538462,0.179487179487,0.461538461538,0.179487179487,
SAMME.R,20- AdaBoostClassifier,LOU,0.384615384615,0.384615384615,0.153846153846,0.615384615385,0.153846153846,
SAMME.R,50- AdaBoostClassifier,LOU,0.410256410256,0.410256410256,0.179487179487,0.589743589744,0.179487179487,
SAMME.R,100- AdaBoostClassifier,LOU,0.487179487179,0.487179487179,0.205128205128,0.512820512821,0.205128205128,
SAMME.R,150- AdaBoostClassifier,LOU,0.487179487179,0.487179487179,0.205128205128,0.512820512821,0.205128205128,
SAMME.R,200- AdaBoostClassifier,LOU,0.487179487179,0.487179487179,0.205128205128,0.512820512821,0.205128205128,
SAMME.R,250- AdaBoostClassifier,LOU,0.461538461538,0.461538461538,0.179487179487,0.538461538462,0.179487179487,
SAMME.R,500- AdaBoostClassifier,LOU,0.461538461538,0.461538461538,0.179487179487,0.538461538462,0.179487179487,
SAMME.R,750- AdaBoostClassifier,LOU,0.487179487179,0.487179487179,0.153846153846,0.512820512821,0.153846153846,
SAMME.R,1000- AdaBoostClassifier,LOU,0.461538461538,0.461538461538,0.153846153846,0.538461538462,0.153846153846,
SAMME.R,1500- AdaBoostClassifier,LOU,0.410256410256,0.410256410256,0.153846153846,0.589743589744,0.153846153846,
auto,minkowski-uniform KNN: 2,LOU,0.435897435897,0.435897435897,0.0769230769231,0.564102564103,0.0769230769231,
auto,minkowski-uniform KNN: 3,LOU,0.435897435897,0.435897435897,0.153846153846,0.564102564103,0.153846153846,
auto,minkowski-uniform KNN: 4,LOU,0.410256410256,0.410256410256,0.025641025641,0.589743589744,0.025641025641,
auto,euclidean-uniform KNN: 2,LOU,0.435897435897,0.435897435897,0.0769230769231,0.564102564103,0.0769230769231,
auto,euclidean-uniform KNN: 3,LOU,0.435897435897,0.435897435897,0.153846153846,0.564102564103,0.153846153846,
auto,euclidean-uniform KNN: 4,LOU,0.410256410256,0.410256410256,0.025641025641,0.589743589744,0.025641025641,
auto,minkowski-distance KNN: 2,LOU,0.333333333333,0.333333333333,0.128205128205,0.666666666667,0.128205128205,
auto,minkowski-distance KNN: 3,LOU,0.358974358974,0.358974358974,0.128205128205,0.641025641026,0.128205128205,
auto,minkowski-distance KNN: 4,LOU,0.333333333333,0.333333333333,0.102564102564,0.666666666667,0.102564102564,
auto,euclidean-distance KNN: 2,LOU,0.333333333333,0.333333333333,0.128205128205,0.666666666667,0.128205128205,
auto,euclidean-distance KNN: 3,LOU,0.358974358974,0.358974358974,0.128205128205,0.641025641026,0.128205128205,
auto,euclidean-distance KNN: 4,LOU,0.333333333333,0.333333333333,0.102564102564,0.666666666667,0.102564102564,
ball_tree,minkowski-uniform KNN: 2,LOU,0.435897435897,0.435897435897,0.0769230769231,0.564102564103,0.0769230769231,
ball_tree,minkowski-uniform KNN: 3,LOU,0.435897435897,0.435897435897,0.153846153846,0.564102564103,0.153846153846,
ball_tree,minkowski-uniform KNN: 4,LOU,0.410256410256,0.410256410256,0.025641025641,0.589743589744,0.025641025641,
ball_tree,euclidean-uniform KNN: 2,LOU,0.435897435897,0.435897435897,0.0769230769231,0.564102564103,0.0769230769231,
ball_tree,euclidean-uniform KNN: 3,LOU,0.435897435897,0.435897435897,0.153846153846,0.564102564103,0.153846153846,
ball_tree,euclidean-uniform KNN: 4,LOU,0.410256410256,0.410256410256,0.025641025641,0.589743589744,0.025641025641,
ball_tree,minkowski-distance KNN: 2,LOU,0.333333333333,0.333333333333,0.128205128205,0.666666666667,0.128205128205,
ball_tree,minkowski-distance KNN: 3,LOU,0.358974358974,0.358974358974,0.128205128205,0.641025641026,0.128205128205,
ball_tree,minkowski-distance KNN: 4,LOU,0.333333333333,0.333333333333,0.102564102564,0.666666666667,0.102564102564,
ball_tree,euclidean-distance KNN: 2,LOU,0.333333333333,0.333333333333,0.128205128205,0.666666666667,0.128205128205,
ball_tree,euclidean-distance KNN: 3,LOU,0.358974358974,0.358974358974,0.128205128205,0.641025641026,0.128205128205,
ball_tree,euclidean-distance KNN: 4,LOU,0.333333333333,0.333333333333,0.102564102564,0.666666666667,0.102564102564,
kd_tree,minkowski-uniform KNN: 2,LOU,0.435897435897,0.435897435897,0.0769230769231,0.564102564103,0.0769230769231,
kd_tree,minkowski-uniform KNN: 3,LOU,0.435897435897,0.435897435897,0.153846153846,0.564102564103,0.153846153846,
kd_tree,minkowski-uniform KNN: 4,LOU,0.410256410256,0.410256410256,0.025641025641,0.589743589744,0.025641025641,
kd_tree,euclidean-uniform KNN: 2,LOU,0.435897435897,0.435897435897,0.0769230769231,0.564102564103,0.0769230769231,
kd_tree,euclidean-uniform KNN: 3,LOU,0.435897435897,0.435897435897,0.153846153846,0.564102564103,0.153846153846,
kd_tree,euclidean-uniform KNN: 4,LOU,0.410256410256,0.410256410256,0.025641025641,0.589743589744,0.025641025641,
kd_tree,minkowski-distance KNN: 2,LOU,0.333333333333,0.333333333333,0.128205128205,0.666666666667,0.128205128205,
kd_tree,minkowski-distance KNN: 3,LOU,0.358974358974,0.358974358974,0.128205128205,0.641025641026,0.128205128205,
kd_tree,minkowski-distance KNN: 4,LOU,0.333333333333,0.333333333333,0.102564102564,0.666666666667,0.102564102564,
kd_tree,euclidean-distance KNN: 2,LOU,0.333333333333,0.333333333333,0.128205128205,0.666666666667,0.128205128205,
kd_tree,euclidean-distance KNN: 3,LOU,0.358974358974,0.358974358974,0.128205128205,0.641025641026,0.128205128205,
kd_tree,euclidean-distance KNN: 4,LOU,0.333333333333,0.333333333333,0.102564102564,0.666666666667,0.102564102564,
brute,minkowski-uniform KNN: 2,LOU,0.435897435897,0.435897435897,0.0769230769231,0.564102564103,0.0769230769231,
brute,minkowski-uniform KNN: 3,LOU,0.435897435897,0.435897435897,0.153846153846,0.564102564103,0.153846153846,
brute,minkowski-uniform KNN: 4,LOU,0.410256410256,0.410256410256,0.025641025641,0.589743589744,0.025641025641,
brute,euclidean-uniform KNN: 2,LOU,0.435897435897,0.435897435897,0.0769230769231,0.564102564103,0.0769230769231,
brute,euclidean-uniform KNN: 3,LOU,0.435897435897,0.435897435897,0.153846153846,0.564102564103,0.153846153846,
brute,euclidean-uniform KNN: 4,LOU,0.410256410256,0.410256410256,0.025641025641,0.589743589744,0.025641025641,
brute,minkowski-distance KNN: 2,LOU,0.333333333333,0.333333333333,0.128205128205,0.666666666667,0.128205128205,
brute,minkowski-distance KNN: 3,LOU,0.358974358974,0.358974358974,0.128205128205,0.641025641026,0.128205128205,
brute,minkowski-distance KNN: 4,LOU,0.333333333333,0.333333333333,0.102564102564,0.666666666667,0.102564102564,
brute,euclidean-distance KNN: 2,LOU,0.333333333333,0.333333333333,0.128205128205,0.666666666667,0.128205128205,
brute,euclidean-distance KNN: 3,LOU,0.358974358974,0.358974358974,0.128205128205,0.641025641026,0.128205128205,
brute,euclidean-distance KNN: 4,LOU,0.333333333333,0.333333333333,0.102564102564,0.666666666667,0.102564102564,
