algoritmo,description,validation,accuracy,recall,precision,neg_log_loss,f1,ftwo_scorer
GaussianNB,Naive Bayes algoritmo,2,0.5054347826086957,0.2926829268292683,0.4342105263157895,-2.078786901545473,0.33987341772151897,0.3085943840285668
BernoulliNB,Naive Bayes algoritmo,2,0.5869565217391304,0.3048780487804878,0.5757894736842105,-0.6829200853816381,0.396969696969697,0.3358920981871802
SAMME,AdaBoostClassifier con 10 estimadores,2,0.5,0.5121951219512195,0.45376955903271693,-0.6913733316650129,0.4756671899529042,0.4953738096846086
SAMME,AdaBoostClassifier con 20 estimadores,2,0.6086956521739131,0.43902439024390244,0.58098223615465,-0.6871630065064759,0.49961389961389957,0.4613240051550459
SAMME,AdaBoostClassifier con 50 estimadores,2,0.5978260869565217,0.4268292682926829,0.5658307210031348,-0.6883791363584915,0.4861003861003861,0.4486336498250967
SAMME,AdaBoostClassifier con 100 estimadores,2,0.5869565217391304,0.4024390243902439,0.5478309232480534,-0.6894755403211005,0.4638888888888889,0.42493689384881095
SAMME,AdaBoostClassifier con 150 estimadores,2,0.6195652173913044,0.45121951219512196,0.6,-0.6894082037123217,0.5149527300791048,0.4747001893540922
SAMME,AdaBoostClassifier con 200 estimadores,2,0.5978260869565217,0.4390243902439025,0.5568627450980392,-0.6897163968018751,0.4905164319248827,0.45819014891179843
SAMME,AdaBoostClassifier con 250 estimadores,2,0.6195652173913044,0.426829268292683,0.59375,-0.6899979797060884,0.4953997137599673,0.4516648764769066
SAMME,AdaBoostClassifier con 500 estimadores,2,0.6141304347826086,0.426829268292683,0.5774410774410774,-0.690804359705034,0.4896661367249603,0.4497435352273633
SAMME,AdaBoostClassifier con 750 estimadores,2,0.6304347826086957,0.5,0.6029411764705883,-0.6913708848887462,0.5466666666666666,0.5176767676767677
SAMME,AdaBoostClassifier con 1000 estimadores,2,0.625,0.5,0.5928571428571429,-0.6913496633825262,0.5424561403508772,0.5161540023349068
SAMME,AdaBoostClassifier con 1500 estimadores,2,0.6304347826086956,0.5121951219512195,0.6,-0.6913980329125278,0.5526315789473685,0.5276381909547738
SAMME.R,AdaBoostClassifier con 10 estimadores,2,0.5489130434782609,0.47560975609756095,0.4935897435897436,-0.7468815011821932,0.4874199093608377,0.4802465540671714
SAMME.R,AdaBoostClassifier con 20 estimadores,2,0.5489130434782609,0.41463414634146345,0.48883374689826303,-0.7059512469593828,0.4472222222222222,0.42790048235592787
SAMME.R,AdaBoostClassifier con 50 estimadores,2,0.5815217391304348,0.4634146341463415,0.5397215397215398,-0.6809108617612774,0.494697228874444,0.47532291300196017
SAMME.R,AdaBoostClassifier con 100 estimadores,2,0.5706521739130435,0.41463414634146345,0.5256166982922201,-0.6816529946603322,0.4633333333333334,0.4327894327894328
SAMME.R,AdaBoostClassifier con 150 estimadores,2,0.5760869565217391,0.4878048780487805,0.5280665280665281,-0.6845110896002257,0.507051282051282,0.4953067176433106
SAMME.R,AdaBoostClassifier con 200 estimadores,2,0.5543478260869565,0.4878048780487805,0.5021888680425266,-0.6867039863696582,0.49481707317073165,0.4905683046978253
SAMME.R,AdaBoostClassifier con 250 estimadores,2,0.5597826086956522,0.4878048780487805,0.5037593984962406,-0.6869740498407335,0.4989187519308001,0.4931440359179712
SAMME.R,AdaBoostClassifier con 500 estimadores,2,0.5760869565217391,0.47560975609756095,0.5317073170731708,-0.6892520413186913,0.5117073170731707,0.48682639199880584
SAMME.R,AdaBoostClassifier con 750 estimadores,2,0.5760869565217391,0.5121951219512195,0.5119047619047619,-0.6899966558030513,0.5088157508081106,0.5242242528079193
SAMME.R,AdaBoostClassifier con 1000 estimadores,2,0.5652173913043479,0.47560975609756095,0.5258249641319943,-0.6898528847034869,0.5076305220883534,0.4842325695984233
SAMME.R,AdaBoostClassifier con 1500 estimadores,2,0.5760869565217391,0.5,0.5352257181942545,-0.6900021942258103,0.5091472868217055,0.5030568846358321
auto,KNN con 1 vecinos peso: uniform metrica: minkowski,2,0.5543478260869565,0.47560975609756095,0.5,-15.392280784688447,0.48677828195900485,0.47985436893203887
auto,KNN con 2 vecinos peso: uniform metrica: minkowski,2,0.5597826086956521,0.18292682926829268,0.49722222222222223,-6.796546670046503,0.260327868852459,0.2072599899472229
auto,KNN con 3 vecinos peso: uniform metrica: minkowski,2,0.5434782608695652,0.524390243902439,0.4907407407407407,-2.1471750516493024,0.5003508771929825,0.5128116022611436
auto,KNN con 4 vecinos peso: uniform metrica: minkowski,2,0.5706521739130435,0.3048780487804878,0.5202702702702703,-1.4414919432665843,0.3544494720965309,0.3205952993652427
auto,KNN con 5 vecinos peso: uniform metrica: minkowski,2,0.532608695652174,0.5121951219512195,0.4807692307692308,-1.1084421224240557,0.49183074989526604,0.5027777777777778
auto,KNN con 6 vecinos peso: uniform metrica: minkowski,2,0.5380434782608696,0.36585365853658536,0.4967948717948718,-1.1065683870755876,0.41538461538461546,0.3832145477413269
auto,KNN con 7 vecinos peso: uniform metrica: minkowski,2,0.4891304347826087,0.46341463414634143,0.4395833333333333,-0.7488422686106921,0.4502704952143155,0.4578246392896781
auto,KNN con 8 vecinos peso: uniform metrica: minkowski,2,0.5,0.2804878048780488,0.42647058823529416,-0.753002006254804,0.3346031746031746,0.29936461388074287
auto,KNN con 9 vecinos peso: uniform metrica: minkowski,2,0.5,0.46341463414634143,0.4423913043478261,-0.7388241496875945,0.45210727969348663,0.45868347338935567
auto,KNN con 1 vecinos peso: uniform metrica: euclidean,2,0.5543478260869565,0.47560975609756095,0.5,-15.392280784688447,0.48677828195900485,0.47985436893203887
