algorithm,description,validation,Accuracy,Recall,Precision,Hamming,F,Cohen
SAMME,750- AdaBoostClassifier,LOU,0.396551724138,0.396551724138,0.327586206897,0.603448275862,0.327586206897,
SAMME,1000- AdaBoostClassifier,LOU,0.396551724138,0.396551724138,0.344827586207,0.603448275862,0.344827586207,
SAMME,1500- AdaBoostClassifier,LOU,0.396551724138,0.396551724138,0.344827586207,0.603448275862,0.344827586207,
SAMME.R,10- AdaBoostClassifier,LOU,0.448275862069,0.448275862069,0.362068965517,0.551724137931,0.362068965517,
SAMME.R,20- AdaBoostClassifier,LOU,0.5,0.5,0.379310344828,0.5,0.379310344828,
SAMME.R,50- AdaBoostClassifier,LOU,0.5,0.5,0.379310344828,0.5,0.379310344828,
SAMME.R,100- AdaBoostClassifier,LOU,0.465517241379,0.465517241379,0.362068965517,0.534482758621,0.362068965517,
SAMME.R,150- AdaBoostClassifier,LOU,0.379310344828,0.379310344828,0.310344827586,0.620689655172,0.310344827586,
SAMME.R,200- AdaBoostClassifier,LOU,0.413793103448,0.413793103448,0.327586206897,0.586206896552,0.327586206897,
SAMME.R,250- AdaBoostClassifier,LOU,0.362068965517,0.362068965517,0.293103448276,0.637931034483,0.293103448276,
SAMME.R,500- AdaBoostClassifier,LOU,0.379310344828,0.379310344828,0.293103448276,0.620689655172,0.293103448276,
SAMME.R,750- AdaBoostClassifier,LOU,0.379310344828,0.379310344828,0.310344827586,0.620689655172,0.310344827586,
SAMME.R,1000- AdaBoostClassifier,LOU,0.396551724138,0.396551724138,0.327586206897,0.603448275862,0.327586206897,
SAMME.R,1500- AdaBoostClassifier,LOU,0.379310344828,0.379310344828,0.327586206897,0.620689655172,0.327586206897,
auto,minkowski-uniform KNN: 2,LOU,0.413793103448,0.413793103448,0.189655172414,0.586206896552,0.189655172414,
auto,minkowski-uniform KNN: 3,LOU,0.465517241379,0.465517241379,0.396551724138,0.534482758621,0.396551724138,
auto,minkowski-uniform KNN: 4,LOU,0.48275862069,0.48275862069,0.344827586207,0.51724137931,0.344827586207,
auto,euclidean-uniform KNN: 2,LOU,0.413793103448,0.413793103448,0.189655172414,0.586206896552,0.189655172414,
auto,euclidean-uniform KNN: 3,LOU,0.465517241379,0.465517241379,0.396551724138,0.534482758621,0.396551724138,
auto,euclidean-uniform KNN: 4,LOU,0.48275862069,0.48275862069,0.344827586207,0.51724137931,0.344827586207,
auto,minkowski-distance KNN: 2,LOU,0.5,0.5,0.344827586207,0.5,0.344827586207,
auto,minkowski-distance KNN: 3,LOU,0.5,0.5,0.413793103448,0.5,0.413793103448,
auto,minkowski-distance KNN: 4,LOU,0.48275862069,0.48275862069,0.413793103448,0.51724137931,0.413793103448,
auto,euclidean-distance KNN: 2,LOU,0.5,0.5,0.344827586207,0.5,0.344827586207,
auto,euclidean-distance KNN: 3,LOU,0.5,0.5,0.413793103448,0.5,0.413793103448,
auto,euclidean-distance KNN: 4,LOU,0.48275862069,0.48275862069,0.413793103448,0.51724137931,0.413793103448,
ball_tree,minkowski-uniform KNN: 2,LOU,0.413793103448,0.413793103448,0.189655172414,0.586206896552,0.189655172414,
ball_tree,minkowski-uniform KNN: 3,LOU,0.465517241379,0.465517241379,0.396551724138,0.534482758621,0.396551724138,
ball_tree,minkowski-uniform KNN: 4,LOU,0.48275862069,0.48275862069,0.344827586207,0.51724137931,0.344827586207,
ball_tree,euclidean-uniform KNN: 2,LOU,0.413793103448,0.413793103448,0.189655172414,0.586206896552,0.189655172414,
ball_tree,euclidean-uniform KNN: 3,LOU,0.465517241379,0.465517241379,0.396551724138,0.534482758621,0.396551724138,
ball_tree,euclidean-uniform KNN: 4,LOU,0.48275862069,0.48275862069,0.344827586207,0.51724137931,0.344827586207,
ball_tree,minkowski-distance KNN: 2,LOU,0.5,0.5,0.344827586207,0.5,0.344827586207,
ball_tree,minkowski-distance KNN: 3,LOU,0.5,0.5,0.413793103448,0.5,0.413793103448,
ball_tree,minkowski-distance KNN: 4,LOU,0.48275862069,0.48275862069,0.413793103448,0.51724137931,0.413793103448,
ball_tree,euclidean-distance KNN: 2,LOU,0.5,0.5,0.344827586207,0.5,0.344827586207,
ball_tree,euclidean-distance KNN: 3,LOU,0.5,0.5,0.413793103448,0.5,0.413793103448,
ball_tree,euclidean-distance KNN: 4,LOU,0.48275862069,0.48275862069,0.413793103448,0.51724137931,0.413793103448,
kd_tree,minkowski-uniform KNN: 2,LOU,0.413793103448,0.413793103448,0.189655172414,0.586206896552,0.189655172414,
kd_tree,minkowski-uniform KNN: 3,LOU,0.465517241379,0.465517241379,0.396551724138,0.534482758621,0.396551724138,
kd_tree,minkowski-uniform KNN: 4,LOU,0.48275862069,0.48275862069,0.344827586207,0.51724137931,0.344827586207,
kd_tree,euclidean-uniform KNN: 2,LOU,0.413793103448,0.413793103448,0.189655172414,0.586206896552,0.189655172414,
kd_tree,euclidean-uniform KNN: 3,LOU,0.465517241379,0.465517241379,0.396551724138,0.534482758621,0.396551724138,
kd_tree,euclidean-uniform KNN: 4,LOU,0.48275862069,0.48275862069,0.344827586207,0.51724137931,0.344827586207,
kd_tree,minkowski-distance KNN: 2,LOU,0.5,0.5,0.344827586207,0.5,0.344827586207,
kd_tree,minkowski-distance KNN: 3,LOU,0.5,0.5,0.413793103448,0.5,0.413793103448,
kd_tree,minkowski-distance KNN: 4,LOU,0.48275862069,0.48275862069,0.413793103448,0.51724137931,0.413793103448,
kd_tree,euclidean-distance KNN: 2,LOU,0.5,0.5,0.344827586207,0.5,0.344827586207,
kd_tree,euclidean-distance KNN: 3,LOU,0.5,0.5,0.413793103448,0.5,0.413793103448,
kd_tree,euclidean-distance KNN: 4,LOU,0.48275862069,0.48275862069,0.413793103448,0.51724137931,0.413793103448,
brute,minkowski-uniform KNN: 2,LOU,0.413793103448,0.413793103448,0.189655172414,0.586206896552,0.189655172414,
brute,minkowski-uniform KNN: 3,LOU,0.465517241379,0.465517241379,0.396551724138,0.534482758621,0.396551724138,
brute,minkowski-uniform KNN: 4,LOU,0.48275862069,0.48275862069,0.344827586207,0.51724137931,0.344827586207,
brute,euclidean-uniform KNN: 2,LOU,0.413793103448,0.413793103448,0.189655172414,0.586206896552,0.189655172414,
brute,euclidean-uniform KNN: 3,LOU,0.465517241379,0.465517241379,0.396551724138,0.534482758621,0.396551724138,
brute,euclidean-uniform KNN: 4,LOU,0.48275862069,0.48275862069,0.344827586207,0.51724137931,0.344827586207,
brute,minkowski-distance KNN: 2,LOU,0.5,0.5,0.344827586207,0.5,0.344827586207,
brute,minkowski-distance KNN: 3,LOU,0.5,0.5,0.413793103448,0.5,0.413793103448,
brute,minkowski-distance KNN: 4,LOU,0.48275862069,0.48275862069,0.413793103448,0.51724137931,0.413793103448,
brute,euclidean-distance KNN: 2,LOU,0.5,0.5,0.344827586207,0.5,0.344827586207,
brute,euclidean-distance KNN: 3,LOU,0.5,0.5,0.413793103448,0.5,0.413793103448,
brute,euclidean-distance KNN: 4,LOU,0.48275862069,0.48275862069,0.413793103448,0.51724137931,0.413793103448,
