algorithm,description,validation,Accuracy,Recall,Precision,Hamming,F,Cohen
SAMME,100- AdaBoostClassifier,LOU,0.363636363636,0.363636363636,0.0,0.636363636364,0.0,
SAMME,150- AdaBoostClassifier,LOU,0.363636363636,0.363636363636,0.0,0.636363636364,0.0,
SAMME,200- AdaBoostClassifier,LOU,0.363636363636,0.363636363636,0.0,0.636363636364,0.0,
SAMME,250- AdaBoostClassifier,LOU,0.363636363636,0.363636363636,0.0,0.636363636364,0.0,
SAMME,500- AdaBoostClassifier,LOU,0.363636363636,0.363636363636,0.0,0.636363636364,0.0,
SAMME,750- AdaBoostClassifier,LOU,0.363636363636,0.363636363636,0.0,0.636363636364,0.0,
SAMME,1000- AdaBoostClassifier,LOU,0.363636363636,0.363636363636,0.0,0.636363636364,0.0,
SAMME,1500- AdaBoostClassifier,LOU,0.363636363636,0.363636363636,0.0,0.636363636364,0.0,
SAMME.R,10- AdaBoostClassifier,LOU,0.636363636364,0.636363636364,0.0909090909091,0.363636363636,0.0909090909091,
SAMME.R,20- AdaBoostClassifier,LOU,0.545454545455,0.545454545455,0.181818181818,0.454545454545,0.181818181818,
SAMME.R,50- AdaBoostClassifier,LOU,0.545454545455,0.545454545455,0.0909090909091,0.454545454545,0.0909090909091,
SAMME.R,100- AdaBoostClassifier,LOU,0.545454545455,0.545454545455,0.0909090909091,0.454545454545,0.0909090909091,
SAMME.R,150- AdaBoostClassifier,LOU,0.545454545455,0.545454545455,0.0909090909091,0.454545454545,0.0909090909091,
SAMME.R,200- AdaBoostClassifier,LOU,0.545454545455,0.545454545455,0.0909090909091,0.454545454545,0.0909090909091,
SAMME.R,250- AdaBoostClassifier,LOU,0.545454545455,0.545454545455,0.0909090909091,0.454545454545,0.0909090909091,
SAMME.R,500- AdaBoostClassifier,LOU,0.545454545455,0.545454545455,0.0909090909091,0.454545454545,0.0909090909091,
SAMME.R,750- AdaBoostClassifier,LOU,0.545454545455,0.545454545455,0.0909090909091,0.454545454545,0.0909090909091,
SAMME.R,1000- AdaBoostClassifier,LOU,0.545454545455,0.545454545455,0.0909090909091,0.454545454545,0.0909090909091,
SAMME.R,1500- AdaBoostClassifier,LOU,0.636363636364,0.636363636364,0.181818181818,0.363636363636,0.181818181818,
auto,minkowski-uniform KNN: 2,LOU,0.636363636364,0.636363636364,0.0,0.363636363636,0.0,
auto,minkowski-uniform KNN: 3,LOU,0.363636363636,0.363636363636,0.0,0.636363636364,0.0,
auto,minkowski-uniform KNN: 4,LOU,0.454545454545,0.454545454545,0.0,0.545454545455,0.0,
auto,euclidean-uniform KNN: 2,LOU,0.636363636364,0.636363636364,0.0,0.363636363636,0.0,
auto,euclidean-uniform KNN: 3,LOU,0.363636363636,0.363636363636,0.0,0.636363636364,0.0,
auto,euclidean-uniform KNN: 4,LOU,0.454545454545,0.454545454545,0.0,0.545454545455,0.0,
auto,minkowski-distance KNN: 2,LOU,0.636363636364,0.636363636364,0.0909090909091,0.363636363636,0.0909090909091,
auto,minkowski-distance KNN: 3,LOU,0.454545454545,0.454545454545,0.0,0.545454545455,0.0,
auto,minkowski-distance KNN: 4,LOU,0.454545454545,0.454545454545,0.0,0.545454545455,0.0,
auto,euclidean-distance KNN: 2,LOU,0.636363636364,0.636363636364,0.0909090909091,0.363636363636,0.0909090909091,
auto,euclidean-distance KNN: 3,LOU,0.454545454545,0.454545454545,0.0,0.545454545455,0.0,
auto,euclidean-distance KNN: 4,LOU,0.454545454545,0.454545454545,0.0,0.545454545455,0.0,
