algoritmo,description,validation,accuracy,recall,precision,neg_log_loss,f1,ftwo_scorer
GaussianNB,Naive Bayes algoritmo,2,0.5223429951690821,0.3201219512195122,0.4605263157894737,-2.047085955586533,0.3691983122362869,0.3369086908690869
BernoulliNB,Naive Bayes algoritmo,2,0.5935990338164252,0.29634146341463413,0.5885167464114832,-0.6829643872395683,0.393866020984665,0.32888808794377367
SAMME,AdaBoostClassifier con 10 estimadores,2,0.5881642512077294,0.3326219512195122,0.5815939278937381,-0.689735999641955,0.4091986723565671,0.3604954367666232
SAMME,AdaBoostClassifier con 20 estimadores,2,0.6097826086956522,0.3826219512195122,0.5884615384615384,-0.6887470241391651,0.458041958041958,0.40108098833218947
SAMME,AdaBoostClassifier con 50 estimadores,2,0.5929951690821256,0.48109756097560974,0.5488095238095239,-0.6883984504675723,0.503157894736842,0.49209183673469387
SAMME,AdaBoostClassifier con 100 estimadores,2,0.5881642512077294,0.47073170731707314,0.5449735449735449,-0.6893054058356497,0.49856527977044474,0.4802757762687263
SAMME,AdaBoostClassifier con 150 estimadores,2,0.6045893719806763,0.4945121951219512,0.562200956937799,-0.6901225286785317,0.5286266245170355,0.5062041737168641
SAMME,AdaBoostClassifier con 200 estimadores,2,0.5939613526570049,0.47042682926829266,0.5370065789473684,-0.6900963863523941,0.5003512469265894,0.48173057101628525
SAMME,AdaBoostClassifier con 250 estimadores,2,0.604951690821256,0.5320121951219512,0.5548780487804879,-0.6902235228519422,0.5424082090748757,0.5359452736318409
SAMME,AdaBoostClassifier con 500 estimadores,2,0.6106280193236715,0.43414634146341463,0.563454759106933,-0.6905193768001923,0.4963036963036963,0.45162735144819344
SAMME,AdaBoostClassifier con 750 estimadores,2,0.5995169082125604,0.43384146341463414,0.5508108108108107,-0.6909073869841773,0.48051948051948046,0.45060833131899125
SAMME,AdaBoostClassifier con 1000 estimadores,2,0.6103864734299517,0.47042682926829266,0.5694315004659832,-0.6909765153855285,0.5129870129870129,0.48617869072354747
SAMME,AdaBoostClassifier con 1500 estimadores,2,0.632487922705314,0.5201219512195122,0.5916666666666667,-0.691126858351287,0.5503521126760563,0.5311855670103094
SAMME.R,AdaBoostClassifier con 10 estimadores,2,0.5495169082125604,0.49329268292682926,0.48237367802585196,-0.6817071667301106,0.48971566848154874,0.4914965986394557
SAMME.R,AdaBoostClassifier con 20 estimadores,2,0.5665458937198068,0.4945121951219512,0.5263157894736842,-0.6922651863284393,0.5042735042735043,0.4969701448418563
SAMME.R,AdaBoostClassifier con 50 estimadores,2,0.605072463768116,0.5067073170731707,0.5769230769230769,-0.6752175759031596,0.5347972972972973,0.5189642410474998
SAMME.R,AdaBoostClassifier con 100 estimadores,2,0.5995169082125604,0.47042682926829266,0.5613799283154122,-0.6785451235149726,0.5109649122807017,0.4841858648965248
SAMME.R,AdaBoostClassifier con 150 estimadores,2,0.5942028985507246,0.4579268292682927,0.5415584415584416,-0.6838523294339307,0.5,0.4738604845884138
SAMME.R,AdaBoostClassifier con 200 estimadores,2,0.5716183574879228,0.42042682926829267,0.5214285714285714,-0.6867624534802053,0.46460093896713617,0.43688871266190854
SAMME.R,AdaBoostClassifier con 250 estimadores,2,0.566304347826087,0.4085365853658537,0.5178571428571428,-0.6861423049173452,0.45507246376811594,0.4243728741496599
SAMME.R,AdaBoostClassifier con 500 estimadores,2,0.5827294685990339,0.42012195121951224,0.5403225806451613,-0.6871578026128892,0.4691780821917808,0.4396837268938989
SAMME.R,AdaBoostClassifier con 750 estimadores,2,0.6047101449275363,0.4451219512195122,0.5696969696969697,-0.6881794022781307,0.4993247154157824,0.4652529245232626
SAMME.R,AdaBoostClassifier con 1000 estimadores,2,0.5828502415458937,0.4207317073170732,0.5288367546432062,-0.6892135172927918,0.46841704718417054,0.44041450777202074
SAMME.R,AdaBoostClassifier con 1500 estimadores,2,0.577536231884058,0.46981707317073174,0.5416666666666667,-0.6894031683191799,0.49917808219178084,0.4733124018838305
auto,KNN con 1 vecinos peso: uniform metrica: minkowski,2,0.5713768115942028,0.4942073170731708,0.5199864498644986,-14.80412046202149,0.506012506012506,0.4986940298507463
auto,KNN con 2 vecinos peso: uniform metrica: minkowski,2,0.5826086956521739,0.17378048780487804,0.5982142857142857,-5.368440410663467,0.2619047619047619,0.20052498670919724
auto,KNN con 3 vecinos peso: uniform metrica: minkowski,2,0.5658212560386473,0.5073170731707317,0.515625,-2.145247367747328,0.5056039850560399,0.505298273155416
auto,KNN con 4 vecinos peso: uniform metrica: minkowski,2,0.5716183574879228,0.29847560975609755,0.5214285714285714,-1.4342270601548806,0.35137254901960785,0.31542882404951367
auto,KNN con 5 vecinos peso: uniform metrica: minkowski,2,0.5548309178743961,0.5442073170731707,0.501854795972443,-1.0945353512795724,0.5183150183150182,0.5325269387658862
auto,KNN con 6 vecinos peso: uniform metrica: minkowski,2,0.5544685990338164,0.3460365853658537,0.5160427807486632,-1.0962267819084042,0.409051909051909,0.3680301518678639
auto,KNN con 7 vecinos peso: uniform metrica: minkowski,2,0.5048309178743962,0.45640243902439026,0.44959207459207456,-0.7264394833834278,0.4523809523809524,0.4546387520525451
auto,KNN con 8 vecinos peso: uniform metrica: minkowski,2,0.5048309178743962,0.25914634146341464,0.4285714285714286,-0.7293421434684186,0.32027649769585254,0.2802275960170697
auto,KNN con 9 vecinos peso: uniform metrica: minkowski,2,0.5274154589371981,0.4817073170731707,0.47005813953488373,-0.7203091028284031,0.47553175665625463,0.4791485559741138
