algorithm,description,validation,Accuracy,Recall,Precision,Hamming,F,Cohen
SAMME,500- AdaBoostClassifier,LOU,0.390243902439,0.390243902439,0.170731707317,0.609756097561,0.170731707317,
SAMME,750- AdaBoostClassifier,LOU,0.390243902439,0.390243902439,0.170731707317,0.609756097561,0.170731707317,
SAMME,1000- AdaBoostClassifier,LOU,0.390243902439,0.390243902439,0.170731707317,0.609756097561,0.170731707317,
SAMME,1500- AdaBoostClassifier,LOU,0.390243902439,0.390243902439,0.170731707317,0.609756097561,0.170731707317,
SAMME.R,10- AdaBoostClassifier,LOU,0.585365853659,0.585365853659,0.243902439024,0.414634146341,0.243902439024,
SAMME.R,20- AdaBoostClassifier,LOU,0.585365853659,0.585365853659,0.243902439024,0.414634146341,0.243902439024,
SAMME.R,50- AdaBoostClassifier,LOU,0.487804878049,0.487804878049,0.19512195122,0.512195121951,0.19512195122,
SAMME.R,100- AdaBoostClassifier,LOU,0.439024390244,0.439024390244,0.219512195122,0.560975609756,0.219512195122,
SAMME.R,150- AdaBoostClassifier,LOU,0.390243902439,0.390243902439,0.19512195122,0.609756097561,0.19512195122,
SAMME.R,200- AdaBoostClassifier,LOU,0.439024390244,0.439024390244,0.19512195122,0.560975609756,0.19512195122,
SAMME.R,250- AdaBoostClassifier,LOU,0.439024390244,0.439024390244,0.19512195122,0.560975609756,0.19512195122,
SAMME.R,500- AdaBoostClassifier,LOU,0.390243902439,0.390243902439,0.170731707317,0.609756097561,0.170731707317,
SAMME.R,750- AdaBoostClassifier,LOU,0.390243902439,0.390243902439,0.170731707317,0.609756097561,0.170731707317,
SAMME.R,1000- AdaBoostClassifier,LOU,0.390243902439,0.390243902439,0.170731707317,0.609756097561,0.170731707317,
SAMME.R,1500- AdaBoostClassifier,LOU,0.414634146341,0.414634146341,0.19512195122,0.585365853659,0.19512195122,
auto,minkowski-uniform KNN: 2,LOU,0.463414634146,0.463414634146,0.219512195122,0.536585365854,0.219512195122,
auto,minkowski-uniform KNN: 3,LOU,0.414634146341,0.414634146341,0.292682926829,0.585365853659,0.292682926829,
auto,minkowski-uniform KNN: 4,LOU,0.414634146341,0.414634146341,0.19512195122,0.585365853659,0.19512195122,
