algorithm,description,validation,Accuracy_Mean,Accuracy_SD,Accuracy_Var,Accuracy_MIN,Accuracy_MAX,recall_Mean,recall_SD,recall_Var,recall_MIN,recall_MAX,precision_Mean,precision_SD,precision_Var,precision_MIN,precision_MAX,tn,fp,fn,tp
MLPClassifier,tanh-adam-adaptive (10-5-10),LOU,0.22727272727272724,0.10163945352271771,0.010330578512396693,0.09090909090909091,0.36363636363636365,0.2545454545454545,0.14545454545454545,0.021157024793388428,0.0,0.45454545454545453,0.2363636363636364,0.11642044068059723,0.013553719008264459,0.0,0.36363636363636365,0.0,5.0,3.4,2.6
MLPClassifier,tanh-adam-adaptive (10-5-15),LOU,0.2818181818181818,0.11096868741576094,0.01231404958677686,0.09090909090909091,0.45454545454545453,0.2545454545454545,0.07925270806437588,0.006280991735537191,0.09090909090909091,0.36363636363636365,0.2636363636363636,0.09491187735373229,0.009008264462809919,0.18181818181818182,0.45454545454545453,0.1,4.9,3.6,2.4
MLPClassifier,tanh-adam-adaptive (10-10-5),LOU,0.26363636363636356,0.09491187735373229,0.009008264462809919,0.09090909090909091,0.36363636363636365,0.20909090909090908,0.09999999999999999,0.009999999999999998,0.09090909090909091,0.36363636363636365,0.22727272727272724,0.08381404052084443,0.0070247933884297524,0.09090909090909091,0.36363636363636365,0.0,5.0,3.2,2.8
MLPClassifier,tanh-adam-adaptive (10-10-10),LOU,0.19090909090909092,0.08576346483687822,0.007355371900826446,0.0,0.2727272727272727,0.24545454545454543,0.1,0.010000000000000002,0.09090909090909091,0.36363636363636365,0.22727272727272724,0.10946904162538451,0.011983471074380166,0.09090909090909091,0.36363636363636365,0.1,4.9,2.7,3.3
MLPClassifier,tanh-adam-adaptive (10-10-15),LOU,0.27272727272727276,0.08131156281817417,0.006611570247933884,0.18181818181818182,0.36363636363636365,0.16363636363636364,0.05454545454545455,0.002975206611570248,0.09090909090909091,0.2727272727272727,0.23636363636363633,0.092709445701687,0.008595041322314052,0.09090909090909091,0.36363636363636365,0.0,5.0,3.2,2.8
MLPClassifier,tanh-adam-adaptive (10-15-5),LOU,0.24545454545454543,0.09999999999999999,0.009999999999999998,0.09090909090909091,0.45454545454545453,0.24545454545454543,0.10794856442761744,0.011652892561983473,0.0,0.36363636363636365,0.1909090909090909,0.10325287901455042,0.010661157024793387,0.0,0.36363636363636365,0.0,5.0,3.8,2.2
MLPClassifier,tanh-adam-adaptive (10-15-10),LOU,0.20909090909090908,0.058210220340298616,0.0033884297520661148,0.09090909090909091,0.2727272727272727,0.22727272727272724,0.08381404052084442,0.007024793388429751,0.09090909090909091,0.36363636363636365,0.21818181818181817,0.10909090909090909,0.011900826446280991,0.0,0.36363636363636365,0.0,5.0,3.9,2.1
MLPClassifier,tanh-adam-adaptive (10-15-15),LOU,0.26363636363636356,0.09491187735373227,0.009008264462809917,0.09090909090909091,0.45454545454545453,0.28181818181818186,0.06363636363636364,0.0040495867768595055,0.18181818181818182,0.36363636363636365,0.19090909090909092,0.0857634648368782,0.007355371900826445,0.0,0.2727272727272727,0.3,4.7,2.8,3.2
MLPClassifier,tanh-adam-adaptive (15-5-5),LOU,0.2545454545454545,0.09791208740244552,0.009586776859504131,0.09090909090909091,0.45454545454545453,0.23636363636363633,0.06030226891555272,0.0036363636363636364,0.18181818181818182,0.36363636363636365,0.2545454545454545,0.12727272727272726,0.016198347107438015,0.0,0.45454545454545453,0.0,5.0,3.7,2.3
MLPClassifier,tanh-adam-adaptive (15-5-10),LOU,0.2545454545454545,0.06803013430498074,0.004628099173553718,0.09090909090909091,0.36363636363636365,0.2545454545454545,0.11354541815269814,0.012892561983471074,0.09090909090909091,0.45454545454545453,0.21818181818181817,0.09270944570168699,0.008595041322314048,0.09090909090909091,0.36363636363636365,0.1,4.9,3.2,2.8
